food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
50011.0,Sausage Biscuit,1 BISCUIT,513.0,313,34.7g,12.7g,0g,33mg,1243.2mg,13g,37g,1g,3g,2%,14%,7%,0%,breakfast,Dxpress,"Milk, Wheat, Soybeans, Gluten","pork, wheat, milk, cream, soy, ","Sausage Patties (PORK SAUSAGE (pork, water, salt, spices, and sugar.)), BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50012.0,Sausage Egg and Cheese Biscuit,1 BISCUIT,670.0,418,46.3g,16.8g,0g,252.3mg,1535.8mg,22g,38.1g,1g,3.6g,12%,18%,18%,0%,breakfast,Dxpress,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, pork, wheat, milk, cream, cheese, ","Scrambled Eggs* (EGGS (whole eggs, citric acid, .15% water added as a carrier for citric acid. citric acid added to preserve color.  contains: eggs ), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)), Sausage Patties (PORK SAUSAGE (pork, water, salt, spices, and sugar.)), BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50013.0,Sausage and Egg Biscuit,1 BISCUIT,621.0,386,42.8g,14.8g,0g,242.5mg,1328.7mg,20.1g,37.6g,1g,3.6g,5%,18%,15%,0%,breakfast,Dxpress,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, pork, wheat, milk, cream, ","Scrambled Eggs* (EGGS (whole eggs, citric acid, .15% water added as a carrier for citric acid. citric acid added to preserve color.  contains: eggs ), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)), Sausage Patties (PORK SAUSAGE (pork, water, salt, spices, and sugar.)), BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50014.0,Steak Biscuit,1 BISCUIT,526.0,273,30.2g,11.2g,0.5g,27.1mg,1406.9mg,14.3g,48.1g,1.9g,6.5g,4%,14%,6%,1%,breakfast,Dxpress,"Milk, Wheat, Soybeans, Gluten","wheat, milk, cream, beef, soy, tomato, onion, ","BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), Steak for Biscuit (STEAK PATTY (beef, bleached wheat flour (enriched with: niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, salt, wheat flour, flavor, corn starch, dextrose, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), yellow corn flour, buttermilk solids, guar gum, methylcellulose, extractives of turmeric, dried soy sauce (contains soybeans, wheat, and salt), maltodextrin, beef flavor (contains beef stock and beef fat), autolyzed yeast extract. contains: wheat, milk, & soy.)), CATSUP TOMATO IND SERV HUNTS (tomato concentrate made from vine ripened tomatoes, high fructose corn  syrup, distilled vinegar, corn syrup, salt, onion powder, natural flavoring.), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50015.0,Steak and Egg Biscuit,1 BISCUIT,620.0,346,38.4g,13.3g,0.5g,236.6mg,1383.5mg,21.2g,45.6g,1.9g,4.5g,7%,17%,13%,0%,breakfast,Dxpress,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, wheat, milk, cream, beef, ","Scrambled Eggs* (EGGS (whole eggs, citric acid, .15% water added as a carrier for citric acid. citric acid added to preserve color.  contains: eggs ), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)), BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), Steak for Biscuit (STEAK PATTY (beef, bleached wheat flour (enriched with: niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, salt, wheat flour, flavor, corn starch, dextrose, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), yellow corn flour, buttermilk solids, guar gum, methylcellulose, extractives of turmeric, dried soy sauce (contains soybeans, wheat, and salt), maltodextrin, beef flavor (contains beef stock and beef fat), autolyzed yeast extract. contains: wheat, milk, & soy.)), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50016.0,"Steak, Egg & Cheese Biscuit",1 BISCUIT,669.0,377,41.8g,15.3g,0.5g,246.5mg,1590.6mg,23.2g,46.1g,1.9g,4.5g,14%,17%,16%,0%,breakfast,Dxpress,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, wheat, milk, cream, beef, cheese, ","Scrambled Eggs* (EGGS (whole eggs, citric acid, .15% water added as a carrier for citric acid. citric acid added to preserve color.  contains: eggs ), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)), BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), Steak for Biscuit (STEAK PATTY (beef, bleached wheat flour (enriched with: niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, salt, wheat flour, flavor, corn starch, dextrose, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), yellow corn flour, buttermilk solids, guar gum, methylcellulose, extractives of turmeric, dried soy sauce (contains soybeans, wheat, and salt), maltodextrin, beef flavor (contains beef stock and beef fat), autolyzed yeast extract. contains: wheat, milk, & soy.)), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50017.0,Biscuit*,1 BISCUIT,313.0,150,16.7g,6.7g,0g,0mg,873.2mg,6g,35g,1g,3g,2%,10%,5%,0%,breakfast,Dxpress,"Milk, Wheat, Soybeans, Gluten","wheat, milk, cream, soy, ","BISCUIT DOUGH (enriched flour bleached (wheat flour, niacin, ferrous sulfate, thiamin  mononitrate, riboflavin, folic acid), water, soybean oil, hydrogenated  soybean oil*, buttermilk, sugar, baking soda, salt, sodium aluminum  phosphate, sodium caseinate, datem, partially hydrogenated soybean and  cottonseed oil*, nonfat milk, whey protein concentrate, sodium acid  pyrophosphate, whey, wheat protein isolate, cream, natural flavor. *adds  a negligible amount of trans fat.  contains wheat and milk ingredients.), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)"
50018.0,Breakfast Wrap,1 WRAP,614.0,319,35.4g,12.8g,0g,452.1mg,1229mg,29.1g,38.1g,2.1g,2.2g,31%,17%,22%,0%,breakfast,Dxpress,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, wheat, cheese, milk, cream, ","Scrambled Eggs* (EGGS (whole eggs, citric acid, .15% water added as a carrier for citric acid. citric acid added to preserve color.  contains: eggs ), GRIDDLE OIL (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt,  soybean lecithin (soy), natural and artificial butter flavor (made from  corn-gluten and dairy-free). tbhq and citric acid added. colored with  beta carotene. vitamin a palmitate added.  contains soy.)), FLOUR TORTILLA (enriched unbleached flour (wheat flour, niacin, reduced iron, thiamin  mononitrate, riboflavin, and folic acid), water, vegetable shortening (contains one or more of the following: palm oil and/or corn oil), contains 2% or less of the following: salt, aluminum free leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), wheat protein, preservatives (calcium propionate, sorbic acid), dough conditioner (fumaric acid, gum blend, lecithin, mono and diglycerides, sodium metabisulphite) allergens: wheat and soy), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.), Bacon (BACON (bacon cured with water, salt, sugar, sodium phosphates, sodium  erythorbate, sodium nitrite.))"
50019.0,French Toast Sticks*,4 STICKS,316.0,114,12.6g,3.2g,0g,0mg,420.8mg,5.3g,43.1g,1.1g,10.5g,6%,11%,0%,0%,breakfast,Dxpress,"Milk, Wheat, Soybeans, Gluten","wheat, gluten, soy, milk, ","FRENCH TOAST STICKS (bread (enriched bleached flour, [wheat flour, malted barley flour,  niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid],  water, high fructose corn syrup, yeast, salt, soybean oil, wheat gluten,  calcium propionate [preservative], mono-diglycerides, ethoxylated  mono-diglycerides, calcium sulfate, monocalcium phosphate, turmeric  [color], ammonoium sulfate, calcium peroxide, soy lecithin), water,  batter (enriched wheat flour [wheat flour, niacin, reduced iron,  thiamine mononitrate, riboflavin, folic acid], sugar, dextrose, modified  corn starch, salt and spice extracts), vegetable oil (cottonseed,  and/or canola, and/or sunflower, and/or soybean) with tbhq and citric  acid as preservatives, predust (wheat flour [enriched with niacin,  ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], salt,  soybean oil), batter (enriched bleached wheat flour [niacin, reduced  iron, thiamine mononitrate, riboflavin, folic acid] dextrose, gelatized  wheat starch, salt, whey, sugar, leavening [sodium bicarbonate, sodium  aluminium phosphate, sodium acid, pyrophosphate], soybean oil,  artificial flavor, oleoresin paprika). contains: soy, wheat, milk. )"
50020.0,Hash Brown Square**,1 HASH BROWN,213.0,96,10.7g,2.7g,0g,0mg,576.5mg,3g,26.2g,2.7g,5.2g,0%,3%,2%,7%,breakfast,Dxpress,"Wheat, Soybeans, Gluten","wheat, tomato, onion, ","HASH BROWNS (potatoes, vegetable oil (may contain one or more of the following: canola oil, sunflower oil, cottonseed oil, palm oil, corn oil, soybean oil, hydrogenated soybean and/or cottonseed oil), salt, dehydrated potato, enriched wheat flour (flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), potassium sorbate (to maintain freshness), natural flavoring, disodium dihydrogen pyrophosphate (to promote color retention), dextrose. contains: wheat), CATSUP TOMATO IND SERV HUNTS (tomato concentrate made from vine ripened tomatoes, high fructose corn  syrup, distilled vinegar, corn syrup, salt, onion powder, natural flavoring.)"
50001.0,Bacon Cheeseburger,1 BURGER,483.0,241,26.7g,10.5g,0g,92.9mg,925.8mg,34.4g,25.9g,1g,3.4g,12%,21%,3%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","beef, wheat, gluten, soy, cheese, milk, cream, ","GROUND BEEF PATTIES, HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. ), Bacon (BACON (bacon cured with water, salt, sugar, sodium phosphates, sodium  erythorbate, sodium nitrite.)), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.)"
50002.0,Bacon Double Cheeseburger,1 BURGER,734.0,392,43.5g,17.7g,0g,171.6mg,1198.3mg,55.4g,26.4g,1g,3.4g,21%,31%,6%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","beef, wheat, gluten, soy, cheese, milk, cream, ","GROUND BEEF PATTIES, HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. ), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.), Bacon (BACON (bacon cured with water, salt, sugar, sodium phosphates, sodium  erythorbate, sodium nitrite.))"
50003.0,Chicken Filet Sandwich,1 SANDWICH,331.0,97,10.7g,1.8g,0g,39.6mg,691.5mg,23.5g,37.2g,2.3g,7.3g,4%,15%,0%,0%,lunch & dinner,Dxpress,"Eggs, Wheat, Soybeans, Gluten","chicken, wheat, gluten, soy, egg, ","BREADED CHICKEN TENDER (containing up to 20% of a solution of water, salt, and sodium phosphate.   pre-dusted and breaded with: enriched bleached flour (niacin, reduced  iron, thiamine mononitrate, riboflavin, folic acid). salt, spices, soybean oil, leavening (sodium aluminum phosphate, sodium bicarbonate), hydrolyzed wheat gluten, garlic powder, soy flour, extractives of paprika, natural flavor. battered with: water, enriched bleached wheat flour (enriched with niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid) salt, yellow corn flour, leavening (sodium bicarbonate, sodium aluminum phosphate), egg whites, natural flavor, cellulose gum (sodium carboxymethylcellulose), product is parfried in vegetable oil. contains: wheat, egg, soy), HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. )"
50004.0,Chicken Patty Sandwich,1 SANDWICH,321.0,40,4.5g,1.6g,0g,55.3mg,1469.3mg,27.9g,43.9g,1g,3.7g,8%,18%,0%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","chicken, wheat, pepper, milk, gluten, soy, ","Chicken Breast, Crispy Fried (CHICKEN BREAST (Halal certified chicken), SEASONED FLOUR (wheat flour, salt, pepper and other spices, dextrose, monosodium glutamate,  disodium inosinate, disodium guanylate.), SWEET ROLL (unbleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), nonfat milk, sugar, water , butter* (made from milk) , wheat gluten, yeast, contains 2% or less of each of the following: yellow corn flour, calcium sulfate, salt, potato flour, dough conditioners (contains one or more of the following:  sodium stearoyl lactylate, calcium stearoyl lactylate, monoglycerides, mono- and diglycerides, distilled monoglycerides, calcium peroxide, calcium iodate, datem, ethoxylated mono- and diglycerides,  enzymes, ascorbic acid), soy flour, wheat starch, soy lecithin, glaze (water, sunflower oil, vegetable proteins, wheat maltodextrins, wheat dextrose, corn starch), calcium carbonate, monocalcium phosphate , calcium propionate (to retard spoilage).)), HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. )"
50005.0,Double Cheeseburger,1 DBL CHBRGR,571.0,285,31.6g,12.9g,0g,147.7mg,567.9mg,44.9g,24.5g,1g,2g,13%,31%,3%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","beef, wheat, gluten, soy, cheese, milk, cream, ","GROUND BEEF PATTIES, HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. ), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.)"
50006.0,Grilled Chicken Sandwich,1 SANDWICH,228.0,53,5.9g,2g,0g,48.9mg,748.1mg,18.7g,26.9g,1g,4g,4%,10%,0%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","chicken, onion, gluten, wheat, soy, ","CHICKEN BREAST (chicken breast with rib meat, water, seasoning [corn syrup solids, brown sugar, salt, dextrose, vinegar powder  (maltodextrin, modified corn starch, dried vinegar), garlic powder, onion powder, chicken type flavor (hydrolyzed corn gluten, autolyzed yeast extract, thiamine hydrochloride, disodium inosinate, disodium guanylate)], sodium  phosphates.glazed with: water, caramel glaze (maltodextrin, corn starch, caramel color, xanthan gum, guar  gum)), HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. )"
50007.0,Grilled Chicken/Cheese Sandwich,1 SANDWICH,277.0,84,9.4g,3.9g,0g,58.7mg,955.2mg,20.7g,27.4g,1g,4g,11%,10%,3%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","chicken, onion, gluten, wheat, soy, cheese, milk, cream, ","CHICKEN BREAST (chicken breast with rib meat, water, seasoning [corn syrup solids, brown sugar, salt, dextrose, vinegar powder  (maltodextrin, modified corn starch, dried vinegar), garlic powder, onion powder, chicken type flavor (hydrolyzed corn gluten, autolyzed yeast extract, thiamine hydrochloride, disodium inosinate, disodium guanylate)], sodium  phosphates.glazed with: water, caramel glaze (maltodextrin, corn starch, caramel color, xanthan gum, guar  gum)), HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. ), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.)"
50008.0,Meatball Sub,1 SUB,571.0,292,32.4g,15g,0g,72.9mg,1465.2mg,31.4g,41.2g,3.3g,4.6g,55%,17%,11%,2%,lunch & dinner,Dxpress,"Milk, Eggs, Wheat, Soybeans, Gluten","beef, milk, onion, soy, wheat, egg, cheese, tomato, ","BEEF MEATBALLS (beef, water, seasoning (nonfat dry milk, salt, granulated onion and garlic, spices, sodium phosphates, caramel color, parsley flakes, silicon dioxide), soy protein concentrate, breadcrumbs (unbleached wheat flour, salt, yeast), contains less than 2% of the following: egg whites, romano cheese(pasteurized sheepâs milk, salt and rennet, rice flour), soy lecithin.), SUB ROLL (unbleached enriched wheat flour (flour, malted barley flour, niacin,  reduced iron, thiamine mononitrate, riboflavin, folic acid), water,  contains 2% or less of the following: salt, soybean oil, yeast, high  fructose corn syrup, dough conditioners (sodium stearoyl lactylate,  ammonium sulfate, calcium sulfate, ascorbic acid, l-cysteine, enzymes,  potassium bromate), calcium propionate (a preservative), corn flour.), PARMESAN CHEESE (pasteurized part-skim milk, cheese cultures, salt, enzymes and powdered  cellulose (anti-caking agent).  contains: milk. ), SPAGHETTI SAUCE (tomato puree (water, tomato paste), diced tomatoes in tomato juice, sugar, vegetable oil (corn, cottonseed,  and/or canola), salt, dehydrated onions, spice, dehydrated garlic, citric acid, natural flavoring.), PROVOLONE CHEESE (pasteurized milk, cheese cultures, salt, enzymes. contains: milk.)"
50009.0,Quarterpound Cheeseburger,1 CHSEBURGER,370.0,165,18.3g,7.7g,0g,78.8mg,502.5mg,26g,24.5g,1g,2g,12%,21%,3%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","beef, wheat, gluten, soy, cheese, milk, cream, ","GROUND BEEF PATTIES, HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. ), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.)"
50010.0,Quarterpound Hamburger,1 HAMBURGER,321.0,134,14.8g,5.7g,0g,68.9mg,295.4mg,24g,24g,1g,2g,5%,21%,0%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","beef, wheat, gluten, soy, ","GROUND BEEF PATTIES, HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. )"
